page_seq,house_seq,title,url,address,area_m2,bedrooms,en_suites,price,bathrooms,parking_spaces
0,0,"  Casa com 4 Quartos à Venda, 380m²  ",www.vivareal.com.br/imovel/casa-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-380m2-venda-RS1400000-id-2484881791/," Estrada Doutor Yojiro Takaoka, 2165 - Aldeia da Serra, Barueri - SP ",  380   Área m²  ,  4   Quartos  ,  3   Suítes  ,      R$ 1.400.000    ,  4   Banheiros  ,  3   Vagas  
0,1,  Apice Park  ,www.vivareal.com.br/imoveis-lancamento/apice-park-2485936928/," Rua Bonnard, 222 - Aldeia da Serra, Barueri - SP ",  52   Área m²  ,  1-2   Quartos  ,0,    Sob Consulta   ,  1   Banheiro  ,  1   Vaga  
0,2,  Casa de condomínio com 3 Quartos para Venda/Aluguel 275m²  ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-275m2-venda-RS1650000-id-2482351419/," Alameda Cardeal - Aldeia da Serra, Barueri - SP ",  275   Área m²  ,  3   Quartos  ,  3   Suítes  ,      R$ 1.650.000    ,  6   Banheiros  ,  4   Vagas  
0,3,  Casa com 4 Quartos para Venda/Aluguel 209m²  ,www.vivareal.com.br/imovel/casa-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-209m2-venda-RS1200000-id-2482349810/," Alameda Canário - Aldeia da Serra, Barueri - SP ",  209   Área m²  ,  4   Quartos  ,  2   Suítes  ,      R$ 1.200.000    ,  4   Banheiros  ,  2   Vagas  
0,4,"  Casa de condomínio com 3 Quartos à Venda, 300m²  ",www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-300m2-venda-RS1200000-id-2483924229/," Alameda Sabiá - Aldeia da Serra, Barueri - SP ",  300   Área m²  ,  3   Quartos  ,  3   Suítes  ,      R$ 1.200.000    ,  5   Banheiros  ,  4   Vagas  
0,5,"  Casa de condomínio com 4 Quartos à Venda, 289m²  ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-289m2-venda-RS1250000-id-2482349967/," Alameda Canário - Aldeia da Serra, Barueri - SP ",  289   Área m²  ,  4   Quartos  ,  2   Suítes  ,      R$ 1.250.000    ,  6   Banheiros  ,  4   Vagas  
0,6,"  Casa com 5 Quartos à Venda, 440m²  ",www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-aldeia-da-serra-bairros-barueri-com-garagem-440m2-venda-RS3800000-id-2436026982/," Alameda Jagape - Aldeia da Serra, Barueri - SP ",  440   Área m²  ,  5   Quartos  ,  5   Suítes  ,      R$ 3.800.000    ,  7   Banheiros  ,  3   Vagas  
0,7,"  Casa de condomínio com 3 Quartos à Venda, 400m²  ",www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-400m2-venda-RS1180000-id-2484234874/," Alameda Macuco - Aldeia da Serra, Barueri - SP ",  400   Área m²  ,  3   Quartos  ,  3   Suítes  ,      R$ 1.180.000    ,  4   Banheiros  ,  4   Vagas  
0,8,  The Garden Gramercy  ,www.vivareal.com.br/imoveis-lancamento/the-garden-gramercy-8324/," Avenida Andrômeda, 2000 - Aldeia da Serra, Barueri - SP ",  200   Área m²  ,  4   Quartos  ,0,      R$ 1.496.000    ,  5   Banheiros  ,  2   Vagas  
0,9,"  Casa de condomínio com 4 Quartos à Venda, 440m²  ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-440m2-venda-RS2690000-id-2476330327/," Alameda Panema - Aldeia da Serra, Barueri - SP ",  440   Área m²  ,  4   Quartos  ,  4   Suítes  ,      R$ 2.690.000    ,  6   Banheiros  ,  4   Vagas  
0,10,  Apartamento com 2 Quartos para Venda/Aluguel 66m²  ,www.vivareal.com.br/imovel/apartamento-2-quartos-aldeia-da-serra-bairros-barueri-66m2-venda-RS375000-id-2482781476/," Avenida Queimada - Aldeia da Serra, Barueri - SP ",  66   Área m²  ,  2   Quartos  ,  1   Suíte  ,      R$ 375.000    ,  2   Banheiros  ,  --   Vaga  
0,11,"  Casa de condomínio com 3 Quartos à Venda, 340m²  ",www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-340m2-venda-RS2300000-id-2481111619/," Alameda Jari - Aldeia da Serra, Barueri - SP ",  340   Área m²  ,  3   Quartos  ,  3   Suítes  ,      R$ 2.300.000    ,  5   Banheiros  ,  2   Vagas  
0,12,"  Casa de condomínio com 4 Quartos à Venda, 481m²  ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-481m2-venda-RS2550000-id-2448437543/," Alameda Andorinha - Aldeia da Serra, Barueri - SP ",  481   Área m²  ,  4   Quartos  ,  3   Suítes  ,      R$ 2.550.000    ,  6   Banheiros  ,  3   Vagas  
0,13,"  Casa de condomínio com 3 Quartos à Venda, 320m²  ",www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-320m2-venda-RS1500000-id-2472713420/," Alameda Sabiá - Aldeia da Serra, Barueri - SP ",  320   Área m²  ,  3   Quartos  ,  1   Suíte  ,      R$ 1.500.000    ,  4   Banheiros  ,  4   Vagas  
0,14,"  Casa de condomínio com 5 Quartos à Venda, 560m²  ",www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-aldeia-da-serra-bairros-barueri-com-garagem-560m2-venda-RS3300000-id-2455983124/," Avenida dos Lagos - Aldeia da Serra, Barueri - SP ",  560   Área m²  ,  5   Quartos  ,  5   Suítes  ,      R$ 3.300.000    ,  6   Banheiros  ,  6   Vagas  
0,15,  Acqua Park Home Resort Alphaville  ,www.vivareal.com.br/imoveis-lancamento/acqua-park-home-resort-alphaville-2485446238/," Avenida Andrômeda, 2000 - Aldeia da Serra, Barueri - SP ",  49-69   Área m²  ,  1-3   Quartos  ,0,    Sob Consulta   ,  1-3   Banheiros  ,  1-2   Vagas  
0,16,"  Casa de condomínio com 5 Quartos à Venda, 590m²  ",www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-aldeia-da-serra-bairros-barueri-com-garagem-590m2-venda-RS1799000-id-2448438259/," Alameda Colibri - Aldeia da Serra, Barueri - SP ",  590   Área m²  ,  5   Quartos  ,  2   Suítes  ,      R$ 1.799.000    ,  4   Banheiros  ,  5   Vagas  
0,17,  Casa de condomínio com 4 Quartos para Venda/Aluguel 400m²  ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-400m2-venda-RS1990000-id-2482350519/," Alameda Dourada - Aldeia da Serra, Barueri - SP ",  400   Área m²  ,  4   Quartos  ,  4   Suítes  ,      R$ 1.990.000    ,  6   Banheiros  ,  4   Vagas  
0,18,"  Casa de condomínio com 4 Quartos à Venda, 420m²  ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-420m2-venda-RS2300000-id-2482349460/," Alameda Xarais - Aldeia da Serra, Barueri - SP ",  420   Área m²  ,  4   Quartos  ,  4   Suítes  ,      R$ 2.300.000    ,  7   Banheiros  ,  3   Vagas  
0,19,"  Casa de condomínio com 4 Quartos à Venda, 400m²  ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-400m2-venda-RS1750000-id-2473968483/," Alameda Antares - Aldeia da Serra, Barueri - SP ",  400   Área m²  ,  4   Quartos  ,  2   Suítes  ,      R$ 1.750.000    ,  5   Banheiros  ,  4   Vagas  
0,20,"  Casa de condomínio com 4 Quartos à Venda, 455m²  ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-455m2-venda-RS2300000-id-2482348742/," Alameda Caraceres - Aldeia da Serra, Barueri - SP ",  455   Área m²  ,  4   Quartos  ,  4   Suítes  ,      R$ 2.300.000    ,  7   Banheiros  ,  2   Vagas  
0,21,"  Casa com 5 Quartos à Venda, 1000m²  ",www.vivareal.com.br/imovel/casa-5-quartos-aldeia-da-serra-bairros-barueri-com-garagem-1000m2-venda-RS8950000-id-2444988406/," Aldeia da Serra, Barueri - SP ",  1000   Área m²  ,  5   Quartos  ,  5   Suítes  ,      R$ 8.950.000    ,  7   Banheiros  ,  12   Vagas  
0,22,"  Casa de condomínio com 4 Quartos à Venda, 278m²  ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-278m2-venda-RS1400000-id-2482351647/," Alameda Procion - Aldeia da Serra, Barueri - SP ",  278   Área m²  ,  4   Quartos  ,  2   Suítes  ,      R$ 1.400.000    ,  5   Banheiros  ,  2   Vagas  
0,23,"  Casa de condomínio com 4 Quartos à Venda, 590m²  ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-590m2-venda-RS2600000-id-2471016963/," Alameda Jaguaruna - Aldeia da Serra, Barueri - SP ",  590   Área m²  ,  4   Quartos  ,  4   Suítes  ,      R$ 2.600.000    ,  7   Banheiros  ,  6   Vagas  
0,24,"  Casa de condomínio com 4 Quartos à Venda, 400m²  ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-400m2-venda-RS2300000-id-2482350731/," Alameda Campelo - Aldeia da Serra, Barueri - SP ",  400   Área m²  ,  4   Quartos  ,  4   Suítes  ,      R$ 2.300.000    ,  6   Banheiros  ,  2   Vagas  
0,25,"  Casa de condomínio com 3 Quartos à Venda, 400m²  ",www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-400m2-venda-RS2250000-id-2485167015/," Praça da Canoa - Aldeia da Serra, Barueri - SP ",  400   Área m²  ,  3   Quartos  ,  3   Suítes  ,      R$ 2.250.000    ,  5   Banheiros  ,  4   Vagas  
0,26,"  Casa de condomínio com 4 Quartos à Venda, 410m²  ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-410m2-venda-RS1160000-id-2482351642/," Alameda Beija-Flor - Aldeia da Serra, Barueri - SP ",  410   Área m²  ,  4   Quartos  ,  2   Suítes  ,      R$ 1.160.000    ,  4   Banheiros  ,  4   Vagas  
0,27,"  Casa com 4 Quartos à Venda, 650m²  ",www.vivareal.com.br/imovel/casa-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-650m2-venda-RS2900000-id-2482351291/," Avenida dos Lagos - Aldeia da Serra, Barueri - SP ",  650   Área m²  ,  4   Quartos  ,  4   Suítes  ,      R$ 2.900.000    ,  6   Banheiros  ,  8   Vagas  
0,28,  Casa de condomínio com 5 Quartos para Venda/Aluguel 485m²  ,www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-aldeia-da-serra-bairros-barueri-com-garagem-485m2-venda-RS1800000-id-2482349461/," Alameda Riguel - Aldeia da Serra, Barueri - SP ",  485   Área m²  ,  5   Quartos  ,  5   Suítes  ,      R$ 1.800.000    ,  6   Banheiros  ,  4   Vagas  
0,29,"  Casa de condomínio com 3 Quartos à Venda, 250m²  ",www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-250m2-venda-RS1250000-id-2482352174/," Alameda Gaivota - Aldeia da Serra, Barueri - SP ",  250   Área m²  ,  3   Quartos  ,  1   Suíte  ,      R$ 1.250.000    ,  4   Banheiros  ,  4   Vagas  
0,30,"  Casa de condomínio com 5 Quartos à Venda, 2000m²  ",www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-aldeia-da-serra-bairros-barueri-com-garagem-2000m2-venda-RS15000000-id-2448437345/," Alameda Rouxinol - Aldeia da Serra, Barueri - SP ",  2000   Área m²  ,  5   Quartos  ,  5   Suítes  ,      R$ 15.000.000    ,  12   Banheiros  ,  4   Vagas  
0,31,"  Casa de condomínio com 4 Quartos à Venda, 341m²  ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-341m2-venda-RS1390000-id-2482351436/," Alameda Cotovia - Aldeia da Serra, Barueri - SP ",  341   Área m²  ,  4   Quartos  ,  2   Suítes  ,      R$ 1.390.000    ,  4   Banheiros  ,  4   Vagas  
0,32,"  Apartamento com 2 Quartos à Venda, 76m²  ",www.vivareal.com.br/imovel/apartamento-2-quartos-aldeia-da-serra-bairros-barueri-76m2-venda-RS510000-id-2482351265/," Avenida Queimada - Aldeia da Serra, Barueri - SP ",  76   Área m²  ,  2   Quartos  ,  1   Suíte  ,      R$ 510.000    ,  2   Banheiros  ,  --   Vaga  
0,33,"  Casa de condomínio com 3 Quartos à Venda, 235m²  ",www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-235m2-venda-RS1400000-id-2482351439/," Alameda Tuim - Aldeia da Serra, Barueri - SP ",  235   Área m²  ,  3   Quartos  ,  1   Suíte  ,      R$ 1.400.000    ,  4   Banheiros  ,  4   Vagas  
0,34,"  Casa de condomínio com 3 Quartos à Venda, 350m²  ",www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-350m2-venda-RS1258000-id-2484501172/," Estrada Doutor Yojiro Takaoka - Aldeia da Serra, Barueri - SP ",  350   Área m²  ,  3   Quartos  ,  3   Suítes  ,      R$ 1.258.000    ,  3   Banheiros  ,  4   Vagas  
0,35,"  Casa de condomínio com 4 Quartos à Venda, 415m²  ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-415m2-venda-RS2600000-id-2482348755/," Alameda Formosa - Aldeia da Serra, Barueri - SP ",  415   Área m²  ,  4   Quartos  ,  4   Suítes  ,      R$ 2.600.000    ,  6   Banheiros  ,  4   Vagas  
1,0,"
                Casa de condomínio com 3 Quartos à Venda, 279m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-279m2-venda-RS1280000-id-2482352484/,"
                Alameda dos Jasmins - Aldeia da Serra, Santana de Parnaíba - SP
              ","

              279
            

Área
              m²
            
","

              3
            

              Quartos
            
","

                3
              

                Suítes
              
","
        
                  R$ 1.280.000
          ","

              5
            

              Banheiros
            
","

              2
            

              Vagas
            
"
1,1,"
                Beat Alphaville
            ",www.vivareal.com.br/imoveis-lancamento/beat-alphaville-2486148662/,"
                Alameda Itapecuru, 124 - Aldeia da Serra, Barueri - SP
              ","

              47-65
            

Área
              m²
            
","

              1-2
            

              Quartos
            
",0,"
        
                Sob Consulta
          ","

              1-2
            

              Banheiros
            
","

              --
            

              Vaga
            
"
1,2,"
                Casa de condomínio com 4 Quartos à Venda, 300m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-300m2-venda-RS1300000-id-2466223227/,"
                Aldeia da Serra, Santana de Parnaíba - SP
              ","

              300
            

Área
              m²
            
","

              4
            

              Quartos
            
","

                3
              

                Suítes
              
","
        
                  R$ 1.300.000
          ","

              5
            

              Banheiros
            
","

              3
            

              Vagas
            
"
1,3,"
                Casa de condomínio com 4 Quartos à Venda, 400m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-400m2-venda-RS1750000-id-2473968483/,"
                Alameda Antares - Aldeia da Serra, Barueri - SP
              ","

              400
            

Área
              m²
            
","

              4
            

              Quartos
            
","

                2
              

                Suítes
              
","
        
                  R$ 1.750.000
          ","

              5
            

              Banheiros
            
","

              4
            

              Vagas
            
"
1,4,"
                Casa de condomínio com 4 Quartos à Venda, 455m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-455m2-venda-RS2300000-id-2482348742/,"
                Alameda Caraceres - Aldeia da Serra, Barueri - SP
              ","

              455
            

Área
              m²
            
","

              4
            

              Quartos
            
","

                4
              

                Suítes
              
","
        
                  R$ 2.300.000
          ","

              7
            

              Banheiros
            
","

              2
            

              Vagas
            
"
1,5,"
                Lote/Terreno    à Venda, 430m²
            ",www.vivareal.com.br/imovel/lote-terreno-aldeia-da-serra-bairros-santana-de-parnaiba-430m2-venda-RS380000-id-1042595003/,"
                Estrada Marechal Mascarenhas de Moraes - Aldeia da Serra, Santana de Parnaíba - SP
              ","

              430
            

Área
              m²
            
","

              --
            

              Quarto
            
","

                --
              

                Suíte
              
","
        
                  R$ 380.000
          ","

              --
            

              Banheiro
            
","

              --
            

              Vaga
            
"
1,6,"
                Casa com 5 Quartos à Venda, 1000m²
            ",www.vivareal.com.br/imovel/casa-5-quartos-aldeia-da-serra-bairros-barueri-com-garagem-1000m2-venda-RS8950000-id-2444988406/,"
                Aldeia da Serra, Barueri - SP
              ","

              1000
            

Área
              m²
            
","

              5
            

              Quartos
            
","

                5
              

                Suítes
              
","
        
                  R$ 8.950.000
          ","

              7
            

              Banheiros
            
","

              12
            

              Vagas
            
"
1,7,"
                Casa de condomínio com 4 Quartos à Venda, 330m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-330m2-venda-RS1500000-id-2482351649/,"
                Alameda das Camélias - Aldeia da Serra, Santana de Parnaíba - SP
              ","

              330
            

Área
              m²
            
","

              4
            

              Quartos
            
","

                4
              

                Suítes
              
","
        
                  R$ 1.500.000
          ","

              6
            

              Banheiros
            
","

              1
            

              Vaga
            
"
1,8,"
                Aruana 601
            ",www.vivareal.com.br/imoveis-lancamento/aruana-601-2486030774/,"
                Avenida Aruanã, 601 - Aldeia da Serra, Barueri - SP
              ","

              57-87
            

Área
              m²
            
","

              2-3
            

              Quartos
            
",0,"
        
                Sob Consulta
          ","

              2
            

              Banheiros
            
","

              1
            

              Vaga
            
"
1,9,"
                Casa de condomínio com 4 Quartos à Venda, 298m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-298m2-venda-RS960000-id-2485070095/,"
                Alameda das Dálias - Aldeia da Serra, Santana de Parnaíba - SP
              ","

              298
            

Área
              m²
            
","

              4
            

              Quartos
            
","

                1
              

                Suíte
              
","
        
                  R$ 960.000
          ","

              4
            

              Banheiros
            
","

              4
            

              Vagas
            
"
1,10,"
                Casa de condomínio com 4 Quartos à Venda, 348m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-348m2-venda-RS1400000-id-2482349921/,"
                Alameda das Tulipas - Aldeia da Serra, Santana de Parnaíba - SP
              ","

              348
            

Área
              m²
            
","

              4
            

              Quartos
            
","

                2
              

                Suítes
              
","
        
                  R$ 1.400.000
          ","

              5
            

              Banheiros
            
","

              4
            

              Vagas
            
"
1,11,"
                Casa de condomínio com 3 Quartos à Venda, 300m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-300m2-venda-RS1400000-id-2482349459/,"
                Alameda das Camélias - Aldeia da Serra, Santana de Parnaíba - SP
              ","

              300
            

Área
              m²
            
","

              3
            

              Quartos
            
","

                3
              

                Suítes
              
","
        
                  R$ 1.400.000
          ","

              6
            

              Banheiros
            
","

              4
            

              Vagas
            
"
1,12,"
                Casa de condomínio com 3 Quartos à Venda, 220m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-220m2-venda-RS1350000-id-2482352281/,"
                Alameda das Margaridas - Aldeia da Serra, Santana de Parnaíba - SP
              ","

              220
            

Área
              m²
            
","

              3
            

              Quartos
            
","

                1
              

                Suíte
              
","
        
                  R$ 1.350.000
          ","

              4
            

              Banheiros
            
","

              2
            

              Vagas
            
"
1,13,"
                Casa de condomínio com 4 Quartos à Venda, 278m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-278m2-venda-RS1400000-id-2482351647/,"
                Alameda Procion - Aldeia da Serra, Barueri - SP
              ","

              278
            

Área
              m²
            
","

              4
            

              Quartos
            
","

                2
              

                Suítes
              
","
        
                  R$ 1.400.000
          ","

              5
            

              Banheiros
            
","

              2
            

              Vagas
            
"
1,14,"
                Casa de condomínio com 3 Quartos à Venda, 300m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-300m2-venda-RS1450000-id-2453851511/,"
                Aldeia da Serra, Santana de Parnaíba - SP
              ","

              300
            

Área
              m²
            
","

              3
            

              Quartos
            
","

                3
              

                Suítes
              
","
        
                  R$ 1.450.000
          ","

              3
            

              Banheiros
            
","

              4
            

              Vagas
            
"
1,15,"
                Bellini Alphaville
            ",www.vivareal.com.br/imoveis-lancamento/bellini-alphaville-2486595679/,"
                Avenida Piraíba, 263 - Aldeia da Serra, Barueri - SP
              ","

              83-133
            

Área
              m²
            
","

              2-4
            

              Quartos
            
",0,"
        
                Sob Consulta
          ","

              2-3
            

              Banheiros
            
","

              --
            

              Vaga
            
"
1,16,"
                Casa de condomínio com 4 Quartos à Venda, 590m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-590m2-venda-RS2600000-id-2471016963/,"
                Alameda Jaguaruna - Aldeia da Serra, Barueri - SP
              ","

              590
            

Área
              m²
            
","

              4
            

              Quartos
            
","

                4
              

                Suítes
              
","
        
                  R$ 2.600.000
          ","

              7
            

              Banheiros
            
","

              6
            

              Vagas
            
"
1,17,"
                Casa de condomínio com 4 Quartos à Venda, 400m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-400m2-venda-RS2300000-id-2482350731/,"
                Alameda Campelo - Aldeia da Serra, Barueri - SP
              ","

              400
            

Área
              m²
            
","

              4
            

              Quartos
            
","

                4
              

                Suítes
              
","
        
                  R$ 2.300.000
          ","

              6
            

              Banheiros
            
","

              2
            

              Vagas
            
"
1,18,"
                Casa de condomínio com 3 Quartos à Venda, 400m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-400m2-venda-RS2250000-id-2485167015/,"
                Praça da Canoa - Aldeia da Serra, Barueri - SP
              ","

              400
            

Área
              m²
            
","

              3
            

              Quartos
            
","

                3
              

                Suítes
              
","
        
                  R$ 2.250.000
          ","

              5
            

              Banheiros
            
","

              4
            

              Vagas
            
"
1,19,"
                Casa de condomínio com 4 Quartos à Venda, 410m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-410m2-venda-RS1160000-id-2482351642/,"
                Alameda Beija-Flor - Aldeia da Serra, Barueri - SP
              ","

              410
            

Área
              m²
            
","

              4
            

              Quartos
            
","

                2
              

                Suítes
              
","
        
                  R$ 1.160.000
          ","

              4
            

              Banheiros
            
","

              4
            

              Vagas
            
"
1,20,"
                Casa de condomínio com 4 Quartos à Venda, 400m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-400m2-venda-RS1550000-id-2482350887/,"
                Alameda das Perobas - Aldeia da Serra, Santana de Parnaíba - SP
              ","

              400
            

Área
              m²
            
","

              4
            

              Quartos
            
","

                4
              

                Suítes
              
","
        
                  R$ 1.550.000
          ","

              5
            

              Banheiros
            
","

              4
            

              Vagas
            
"
1,21,"
                Casa de condomínio com 4 Quartos à Venda, 280m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-280m2-venda-RS1200000-id-2462800517/,"
                Aldeia da Serra, Santana de Parnaíba - SP
              ","

              280
            

Área
              m²
            
","

              4
            

              Quartos
            
","

                2
              

                Suítes
              
","
        
                  R$ 1.200.000
          ","

              2
            

              Banheiros
            
","

              3
            

              Vagas
            
"
1,22,"
                Praça Estação Jandira Minha Casa Minha Vida
            ",www.vivareal.com.br/imoveis-lancamento/praca-estacao-jandira-minha-casa-minha-vida-1795385482/,"
                Rua Manoel Alves Garcia, 105 - Aldeia da Serra, Jandira - SP
              ","

              45
            

Área
              m²
            
","

              2
            

              Quartos
            
",0,"
        
                  R$ 182.200
          ","

              1
            

              Banheiro
            
","

              --
            

              Vaga
            
"
1,23,"
                Casa com 4 Quartos à Venda, 650m²
            ",www.vivareal.com.br/imovel/casa-4-quartos-aldeia-da-serra-bairros-barueri-com-garagem-650m2-venda-RS2900000-id-2482351291/,"
                Avenida dos Lagos - Aldeia da Serra, Barueri - SP
              ","

              650
            

Área
              m²
            
","

              4
            

              Quartos
            
","

                4
              

                Suítes
              
","
        
                  R$ 2.900.000
          ","

              6
            

              Banheiros
            
","

              8
            

              Vagas
            
"
1,24,"
                Casa de condomínio com 5 Quartos para Venda/Aluguel 485m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-aldeia-da-serra-bairros-barueri-com-garagem-485m2-venda-RS1800000-id-2482349461/,"
                Alameda Riguel - Aldeia da Serra, Barueri - SP
              ","

              485
            

Área
              m²
            
","

              5
            

              Quartos
            
","

                5
              

                Suítes
              
","
        
                  R$ 1.800.000
          ","

              6
            

              Banheiros
            
","

              4
            

              Vagas
            
"
1,25,"
                Lote/Terreno    à Venda, 250m²
            ",www.vivareal.com.br/imovel/lote-terreno-aldeia-da-serra-bairros-santana-de-parnaiba-250m2-venda-RS150000-id-2474275000/,"
                Alameda Karajá - Aldeia da Serra, Santana de Parnaíba - SP
              ","

              250
            

Área
              m²
            
","

              --
            

              Quarto
            
","

                --
              

                Suíte
              
","
        
                  R$ 150.000
          ","

              --
            

              Banheiro
            
","

              --
            

              Vaga
            
"
1,26,"
                Casa de condomínio com 3 Quartos à Venda, 250m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-aldeia-da-serra-bairros-barueri-com-garagem-250m2-venda-RS1250000-id-2482352174/,"
                Alameda Gaivota - Aldeia da Serra, Barueri - SP
              ","

              250
            

Área
              m²
            
","

              3
            

              Quartos
            
","

                1
              

                Suíte
              
","
        
                  R$ 1.250.000
          ","

              4
            

              Banheiros
            
","

              4
            

              Vagas
            
"
1,27,"
                Casa de condomínio com 4 Quartos à Venda, 300m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-aldeia-da-serra-bairros-santana-de-parnaiba-com-garagem-300m2-venda-RS1650000-id-2482585087/,"
                Alameda das Sucupiras - Aldeia da Serra, Santana de Parnaíba - SP
              ","

              300
            

Área
              m²
            
","

              4
            

              Quartos
            
","

                2
              

                Suítes
              
","
        
                  R$ 1.650.000
          ","

              5
            

              Banheiros
            
","

              3
            

              Vagas
            
"
1,28,"
                Casa de condomínio com 5 Quartos à Venda, 2000m²
            ",www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-aldeia-da-serra-bairros-barueri-com-garagem-2000m2-venda-RS15000000-id-2448437345/,"
                Alameda Rouxinol - Aldeia da Serra, Barueri - SP
              ","

              2000
            

Área
              m²
            
","

              5
            

              Quartos
            
","

                5
              

                Suítes
              
","
        
                  R$ 15.000.000
          ","

              12
            

              Banheiros
            
","

              4
            

              Vagas
            
"
